"Description","StockCode","Year","MonthNum","Quantity_Sold","Revenue","Avg_Price","Orders","abc_class","lag1_qty","lag2_qty","roll3_avg","Log_Quantity"
"JAZZ HEARTS ADDRESS BOOK","20996",2011,3,92,38.64,0.42,12,"C",43,56,63.6666666666667,4.53259949315326
"JAZZ HEARTS ADDRESS BOOK","20996",2011,4,14,5.88,0.42,4,"C",92,43,49.6666666666667,2.70805020110221
"JAZZ HEARTS ADDRESS BOOK","20996",2011,5,50,21,0.42,3,"C",14,92,52,3.93182563272433
"JAZZ HEARTS ADDRESS BOOK","20996",2011,6,572,108.68,0.19,26,"C",50,14,212,6.35088571671474
"JAZZ HEARTS ADDRESS BOOK","20996",2011,7,275,52.25,0.19,16,"C",572,50,299,5.62040086571715
"JAZZ HEARTS ADDRESS BOOK","20996",2011,8,381,72.39,0.19,16,"C",275,572,409.333333333333,5.94542060860658
"JAZZ HEARTS ADDRESS BOOK","20996",2011,9,399,76.45,0.216666666666667,24,"C",381,275,351.666666666667,5.99146454710798
"JAZZ HEARTS ADDRESS BOOK","20996",2011,10,523,103.85,0.277272727272727,22,"C",399,381,434.333333333333,6.26149168432104
"JAZZ HEARTS ADDRESS BOOK","20996",2011,11,449,85.95,0.21,31,"C",523,399,457,6.10924758276437
"JAZZ HEARTS ADDRESS BOOK","20996",2011,12,185,35.15,0.19,12,"C",449,523,385.666666666667,5.2257466737132
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,2,10,8.5,0.85,3,"B",40,52,34,2.39789527279837
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,3,46,39.1,0.85,8,"B",10,40,32,3.85014760171006
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,4,45,38.25,0.85,4,"B",46,10,33.6666666666667,3.8286413964891
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,5,164,128.84,0.837777777777778,9,"B",45,46,85,5.10594547390058
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,6,666,259.74,0.39,22,"B",164,45,291.666666666667,6.50279004591562
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,7,378,147.42,0.39,25,"B",666,164,402.666666666667,5.93753620508243
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,8,588,229.32,0.39,18,"B",378,666,544,6.37842618365159
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,9,556,216.84,0.39,31,"B",588,378,507.333333333333,6.32256523992728
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,10,436,170.04,0.39,34,"B",556,588,526.666666666667,6.07993319509559
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,11,1153,449.67,0.39,60,"B",436,556,715,7.05098944706805
"JAZZ HEARTS PURSE NOTEBOOK","20992",2011,12,205,79.95,0.39,16,"B",1153,436,598,5.32787616878958
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,2,43,70.95,1.65,9,"C",8,3,18,3.78418963391826
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,3,123,202.95,1.65,14,"C",43,8,58,4.82028156560504
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,4,7,11.55,1.65,4,"C",123,43,57.6666666666667,2.07944154167984
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,5,1,1.65,1.65,1,"C",7,123,43.6666666666667,0.693147180559945
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,6,73,43.07,0.59,6,"C",1,7,27,4.30406509320417
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,7,61,35.99,0.59,10,"C",73,1,45,4.12713438504509
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,8,24,14.16,0.59,2,"C",61,73,52.6666666666667,3.2188758248682
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,9,42,24.78,0.59,4,"C",24,61,42.3333333333333,3.76120011569356
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,10,94,55.46,0.59,9,"C",42,24,53.3333333333333,4.55387689160054
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,11,19,11.21,0.59,9,"C",94,42,51.6666666666667,2.99573227355399
"JIGSAW RABBIT AND BIRDHOUSE","22233",2011,12,42,24.78,0.59,4,"C",19,94,51.6666666666667,3.76120011569356
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,2,48,79.2,1.65,6,"C",13,32,31,3.89182029811063
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,3,29,47.85,1.65,6,"C",48,13,30,3.40119738166216
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,4,8,13.2,1.65,1,"C",29,48,28.3333333333333,2.19722457733622
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,5,1,1.65,1.65,1,"C",8,29,12.6666666666667,0.693147180559945
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,6,85,50.15,0.59,7,"C",1,8,31.3333333333333,4.45434729625351
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,7,103,60.77,0.59,9,"C",85,1,63,4.64439089914137
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,8,51,30.09,0.59,3,"C",103,85,79.6666666666667,3.95124371858143
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,9,40,23.6,0.59,3,"C",51,103,64.6666666666667,3.71357206670431
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,10,106,62.54,0.59,9,"C",40,51,65.6666666666667,4.67282883446191
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,11,58,34.22,0.59,7,"C",106,40,68,4.07753744390572
"JIGSAW TOADSTOOLS 3 PIECE","22232",2011,12,49,28.91,0.59,5,"C",58,106,71,3.91202300542815
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,2,124,179.8,1.45,11,"B",21,52,65.6666666666667,4.8283137373023
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,3,108,156.6,1.45,13,"B",124,21,84.3333333333333,4.69134788222914
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,4,42,60.9,1.45,7,"B",108,124,91.3333333333333,3.76120011569356
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,5,13,18.85,1.45,2,"B",42,108,54.3333333333333,2.63905732961526
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,6,123,72.57,0.59,13,"B",13,42,59.3333333333333,4.82028156560504
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,7,76,44.84,0.59,10,"B",123,13,70.6666666666667,4.34380542185368
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,8,124,73.16,0.59,7,"B",76,123,107.666666666667,4.8283137373023
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,9,28,16.52,0.59,5,"B",124,76,76,3.36729582998647
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,10,81,47.79,0.59,11,"B",28,124,77.6666666666667,4.40671924726425
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,11,49,28.91,0.59,13,"B",81,28,52.6666666666667,3.91202300542815
"JIGSAW TREE WITH BIRDHOUSE","22231",2011,12,26,15.34,0.59,3,"B",49,81,52,3.29583686600433
"JIGSAW TREE WITH WATERING CAN","22230",2011,2,54,45.9,0.85,11,"C",4,24,27.3333333333333,4.00733318523247
"JIGSAW TREE WITH WATERING CAN","22230",2011,3,41,34.85,0.85,9,"C",54,4,33,3.73766961828337
"JIGSAW TREE WITH WATERING CAN","22230",2011,4,18,15.3,0.85,4,"C",41,54,37.6666666666667,2.94443897916644
"JIGSAW TREE WITH WATERING CAN","22230",2011,5,16,13.6,0.85,3,"C",18,41,25,2.83321334405622
"JIGSAW TREE WITH WATERING CAN","22230",2011,6,171,49.59,0.29,7,"C",16,18,68.3333333333333,5.14749447681345
"JIGSAW TREE WITH WATERING CAN","22230",2011,7,167,48.43,0.29,7,"C",171,16,118,5.12396397940326
"JIGSAW TREE WITH WATERING CAN","22230",2011,8,4,1.16,0.29,2,"C",167,171,114,1.6094379124341
"JIGSAW TREE WITH WATERING CAN","22230",2011,9,6,1.74,0.29,1,"C",4,167,59,1.94591014905531
"JIGSAW TREE WITH WATERING CAN","22230",2011,10,359,104.11,0.29,7,"C",6,4,123,5.88610403145016
"JIGSAW TREE WITH WATERING CAN","22230",2011,11,59,17.11,0.29,9,"C",359,6,141.333333333333,4.0943445622221
"JIGSAW TREE WITH WATERING CAN","22230",2011,12,2,0.58,0.29,1,"C",59,359,140,1.09861228866811
"JINGLE BELL HEART ANTIQUE GOLD","23214",2011,8,7,14.56,2.08,1,"B",59,39,35,2.07944154167984
"JINGLE BELL HEART ANTIQUE GOLD","23214",2011,9,204,424.32,2.08,19,"B",7,59,90,5.32300997913841
"JINGLE BELL HEART ANTIQUE GOLD","23214",2011,10,188,395.14,2.285,20,"B",204,7,133,5.24174701505964
"JINGLE BELL HEART ANTIQUE GOLD","23214",2011,11,225,484.4,2.19388888888889,35,"B",188,204,205.666666666667,5.42053499927229
"JINGLE BELL HEART ANTIQUE GOLD","23214",2011,12,38,81.09,2.30777777777778,9,"B",225,188,150.333333333333,3.66356164612965
"JINGLE BELL HEART ANTIQUE SILVER","23215",2011,8,789,1425.36,1.99714285714286,7,"A",65,36,296.666666666667,6.67203294546107
"JINGLE BELL HEART ANTIQUE SILVER","23215",2011,9,395,831.85,2.13694444444444,35,"A",789,65,416.333333333333,5.98141421125448
"JINGLE BELL HEART ANTIQUE SILVER","23215",2011,10,555,1151.54,2.11666666666667,48,"A",395,789,579.666666666667,6.32076829425058
"JINGLE BELL HEART ANTIQUE SILVER","23215",2011,11,1539,2989.05,2.16282352941176,83,"A",555,395,829.666666666667,7.33953769540767
"JINGLE BELL HEART ANTIQUE SILVER","23215",2011,12,165,351.4,2.21666666666667,15,"A",1539,555,753,5.11198778835654
"JINGLE BELL HEART DECORATION","23103",2011,7,196,318.6,1.63823529411765,17,"A",407,282,295,5.28320372873799
"JINGLE BELL HEART DECORATION","23103",2011,8,138,227.7,1.65,11,"A",196,407,247,4.93447393313069
"JINGLE BELL HEART DECORATION","23103",2011,9,398,656.7,1.65,26,"A",138,196,244,5.98896141688986
"JINGLE BELL HEART DECORATION","23103",2011,10,1035,1702.95,1.64746835443038,75,"A",398,138,523.666666666667,6.94312242281943
"JINGLE BELL HEART DECORATION","23103",2011,11,1059,1747.35,1.65,109,"A",1035,398,830.666666666667,6.96602418710611
"JINGLE BELL HEART DECORATION","23103",2011,12,164,270.6,1.65,21,"A",1059,1035,752.666666666667,5.10594547390058
"JINGLE BELLS TREE DECORATION","21147",2011,9,14,32.28,2.34,3,"C",2,3,6.33333333333333,2.70805020110221
"JINGLE BELLS TREE DECORATION","21147",2011,10,39,85.14,2.30571428571429,7,"C",14,2,18.3333333333333,3.68887945411394
"JINGLE BELLS TREE DECORATION","21147",2011,11,30,70.56,2.28,7,"C",39,14,27.6666666666667,3.43398720448515
"JINGLE BELLS TREE DECORATION","21147",2011,12,1,2.46,2.46,1,"C",30,39,23.3333333333333,0.693147180559945
"JOY LARGE WOOD LETTERS","21360",2011,2,1,9.95,9.95,1,"C",2,4,2.33333333333333,0.693147180559945
"JOY LARGE WOOD LETTERS","21360",2011,3,1,9.95,9.95,1,"C",1,2,1.33333333333333,0.693147180559945
"JOY LARGE WOOD LETTERS","21360",2011,4,16,63.2,3.95,2,"C",1,1,6,2.83321334405622
"JOY LARGE WOOD LETTERS","21360",2011,5,9,35.55,3.95,3,"C",16,1,8.66666666666667,2.30258509299405
"JOY LARGE WOOD LETTERS","21360",2011,6,4,15.8,3.95,1,"C",9,16,9.66666666666667,1.6094379124341
"JOY WOODEN BLOCK LETTERS","22118",2011,3,3,14.85,4.95,1,"B",7,21,10.3333333333333,1.38629436111989
"JOY WOODEN BLOCK LETTERS","22118",2011,4,1,4.95,4.95,1,"B",3,7,3.66666666666667,0.693147180559945
"JOY WOODEN BLOCK LETTERS","22118",2011,5,2,9.9,4.95,1,"B",1,3,2,1.09861228866811
"JOY WOODEN BLOCK LETTERS","22118",2011,7,9,44.55,4.95,6,"B",2,1,4,2.30258509299405
"JOY WOODEN BLOCK LETTERS","22118",2011,8,2,9.9,4.95,2,"B",9,2,4.33333333333333,1.09861228866811
"JOY WOODEN BLOCK LETTERS","22118",2011,9,30,135.9,4.8625,8,"B",2,9,13.6666666666667,3.43398720448515
"JOY WOODEN BLOCK LETTERS","22118",2011,10,23,113.85,4.95,12,"B",30,2,18.3333333333333,3.17805383034795
"JOY WOODEN BLOCK LETTERS","22118",2011,11,31,160.13,5.34294117647059,17,"B",23,30,28,3.46573590279973
"JOY WOODEN BLOCK LETTERS","22118",2011,12,88,110,1.25,16,"B",31,23,47.3333333333333,4.48863636973214
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,2,725,1263.75,1.9125,32,"A",842,806,791,6.5875500148248
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,3,1751,3028.1,1.91491803278689,60,"A",725,842,1106,7.46851327149634
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,4,641,1204.68,2.04894736842105,38,"A",1751,725,1039,6.46458830368996
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,5,1102,2115.56,2.04923076923077,65,"A",641,1751,1164.66666666667,7.0057890192535
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,6,1066,2021.65,2.05081967213115,61,"A",1102,641,936.333333333333,6.97260625130175
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,7,762,1468.96,2.05422222222222,45,"A",1066,1102,976.666666666667,6.63725803128446
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,8,946,1822.68,2.06446428571429,54,"A",762,1066,924.666666666667,6.85329909318608
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,9,1432,2701.96,2.038,69,"A",946,762,1046.66666666667,7.26752542782817
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,10,1011,1891.18,2.04217391304348,46,"A",1432,946,1129.66666666667,6.91968384984741
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,11,1469,2762.62,2.04061728395062,80,"A",1011,1432,1304,7.29301767977278
"JUMBO  BAG BAROQUE BLACK WHITE","85099C",2011,12,218,441.84,2.04947368421053,19,"A",1469,1011,899.333333333333,5.3890717298165
"JUMBO BAG 50'S CHRISTMAS","23344",2011,8,559,1133.72,2.07325581395349,43,"A",445,20,341.333333333333,6.32793678372919
"JUMBO BAG 50'S CHRISTMAS","23344",2011,9,1612,3191.51,2.07693069306931,100,"A",559,445,872,7.38585107812521
"JUMBO BAG 50'S CHRISTMAS","23344",2011,10,2342,4583.41,2.07798507462687,133,"A",1612,559,1504.33333333333,7.7591874385078
"JUMBO BAG 50'S CHRISTMAS","23344",2011,11,2957,5953.36,2.06982456140351,225,"A",2342,1612,2303.66666666667,7.99226864327075
"JUMBO BAG 50'S CHRISTMAS","23344",2011,12,998,1893.84,2.04983050847458,58,"A",2957,2342,2099,6.90675477864855
"JUMBO BAG ALPHABET","23201",2011,6,1256,2418.78,2.04962025316456,79,"A",1787,876,1306.33333333333,7.13648320859025
"JUMBO BAG ALPHABET","23201",2011,7,1099,2167.32,2.0651724137931,87,"A",1256,1787,1380.66666666667,7.00306545878646
"JUMBO BAG ALPHABET","23201",2011,8,2368,4474.84,2.05210526315789,94,"A",1099,1256,1574.33333333333,7.77022320415879
"JUMBO BAG ALPHABET","23201",2011,9,1681,3300.53,2.07486486486486,110,"A",2368,1099,1716,7.42773884053289
"JUMBO BAG ALPHABET","23201",2011,10,1449,2810.07,2.08659340659341,90,"A",1681,2368,1832.66666666667,7.27931883541462
"JUMBO BAG ALPHABET","23201",2011,11,1424,2781.02,2.06254901960784,101,"A",1449,1681,1518,7.26192709270275
"JUMBO BAG ALPHABET","23201",2011,12,593,1105.84,2.03538461538462,26,"A",1424,1449,1155.33333333333,6.38687931936265
"JUMBO BAG APPLES","23199",2011,6,1677,3188.86,2.04642857142857,83,"A",2161,1317,1718.33333333333,7.42535788702715
"JUMBO BAG APPLES","23199",2011,7,1228,2415.64,2.06120879120879,91,"A",1677,2161,1688.66666666667,7.11395610956603
"JUMBO BAG APPLES","23199",2011,8,3104,5781.32,2.03818181818182,99,"A",1228,1677,2003,8.04076899436758
"JUMBO BAG APPLES","23199",2011,9,1273,2519.14,2.06463917525773,96,"A",3104,1228,1868.33333333333,7.14991683613211
"JUMBO BAG APPLES","23199",2011,10,1592,2987.31,2.08253521126761,70,"A",1273,3104,1989.66666666667,7.37337430991005
"JUMBO BAG APPLES","23199",2011,11,1324,2553.17,2.13295454545455,88,"A",1592,1273,1396.33333333333,7.18916773842032
"JUMBO BAG APPLES","23199",2011,12,199,405.22,2.06388888888889,18,"A",1324,1592,1038.33333333333,5.29831736654804
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,2,25,73.75,2.95,3,"B",27,45,32.3333333333333,3.25809653802148
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,3,180,394,2.71,15,"B",25,27,77.3333333333333,5.19849703126583
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,4,46,95.68,2.08,12,"B",180,25,83.6666666666667,3.85014760171006
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,5,268,499.44,2.04375,16,"B",46,180,164.666666666667,5.59471137960184
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,6,172,328.76,2.06066666666667,15,"B",268,46,162,5.15329159449778
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,7,94,195.52,2.08,17,"B",172,268,178,4.55387689160054
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,8,63,131.04,2.08,12,"B",94,172,109.666666666667,4.15888308335967
"JUMBO BAG CHARLIE AND LOLA TOYS","21033",2011,9,1,2.08,2.08,1,"B",63,94,52.6666666666667,0.693147180559945
"JUMBO BAG DOILEY PATTERNS","23203",2011,7,2145,4219.2,2.06287878787879,132,"A",1948,2410,2167.66666666667,7.67136092319064
"JUMBO BAG DOILEY PATTERNS","23203",2011,8,1872,3458.76,2.03166666666667,42,"A",2145,1948,1988.33333333333,7.53529670244409
"JUMBO BAG DOILEY PATTERNS","23203",2011,9,40,83.2,2.08,4,"A",1872,2145,1352.33333333333,3.71357206670431
"JUMBO BAG DOILEY PATTERNS","23203",2011,10,20,41.6,2.08,2,"A",40,1872,644,3.04452243772342
"JUMBO BAG DOILEY PATTERNS","23203",2011,11,300,537,1.79,1,"A",20,40,120,5.70711026474888
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,2,278,512.1,1.93636363636364,22,"A",124,71,157.666666666667,5.63121178182137
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,3,532,920.4,1.90714285714286,28,"A",278,124,311.333333333333,6.27852142416584
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,4,109,225.42,2.07315789473684,19,"A",532,278,306.333333333333,4.70048036579242
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,5,258,507.64,2.06925925925926,27,"A",109,532,299.666666666667,5.55682806169954
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,6,135,280.8,2.08,21,"A",258,109,167.333333333333,4.91265488573605
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,7,246,482.68,2.06619047619048,21,"A",135,258,213,5.50938833662798
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,8,495,971.6,2.06512820512821,39,"A",246,135,292,6.20657592672493
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,9,385,789.2,2.06681818181818,44,"A",495,246,375.333333333333,5.95583736946483
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,10,131,276.58,2.15592592592593,27,"A",385,495,337,4.88280192258637
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,11,270,536.7,2.19205882352941,34,"A",131,385,262,5.6021188208797
"JUMBO BAG DOLLY GIRL DESIGN","22663",2011,12,62,128.96,2.08,8,"A",270,131,154.333333333333,4.14313472639153
"JUMBO BAG OWLS","20713",2011,2,766,1343.7,1.90588235294118,34,"A",671,467,634.666666666667,6.64248680136726
"JUMBO BAG OWLS","20713",2011,3,1458,2504.1,1.91875,48,"A",766,671,965,7.28550654852279
"JUMBO BAG OWLS","20713",2011,6,863,1582.04,2.02958333333333,23,"A",1458,766,1029,6.76157276880406
"JUMBO BAG OWLS","20713",2011,7,1020,1892.8,2.03414634146341,40,"A",863,1458,1113.66666666667,6.92853781816467
"JUMBO BAG OWLS","20713",2011,8,1593,2971.44,2.03816666666667,60,"A",1020,863,1158.66666666667,7.37400185935016
"JUMBO BAG OWLS","20713",2011,9,1673,3123.89,2.06602941176471,66,"A",1593,1020,1428.66666666667,7.42297125104942
"JUMBO BAG OWLS","20713",2011,10,910,1660.8,2.00368421052632,19,"A",1673,1593,1392,6.81454289725996
"JUMBO BAG OWLS","20713",2011,11,559,1049.12,2.21486486486487,37,"A",910,1673,1047.33333333333,6.32793678372919
"JUMBO BAG OWLS","20713",2011,12,471,886.03,2.1245,20,"A",559,910,646.666666666667,6.15697898558556
"JUMBO BAG PAISLEY PARK","23581",2011,12,670,1315.3,2.05363636363636,44,"A",2528,1160,1452.66666666667,6.50876913697168
"JUMBO BAG PEARS","23200",2011,7,773,1505.04,2.0585,60,"A",993,1261,1009,6.65157187358973
"JUMBO BAG PEARS","23200",2011,8,1321,2511.68,2.043125,64,"A",773,993,1029,7.18690102041163
"JUMBO BAG PEARS","23200",2011,9,1033,2046.99,2.09561643835616,73,"A",1321,773,1042.33333333333,6.94119005506837
"JUMBO BAG PEARS","23200",2011,10,556,1121.68,2.07462962962963,54,"A",1033,1321,970,6.32256523992728
"JUMBO BAG PEARS","23200",2011,11,684,1384.27,2.1264,73,"A",556,1033,757.666666666667,6.52941883826223
"JUMBO BAG PEARS","23200",2011,12,108,224.64,2.08,12,"A",684,556,449.333333333333,4.69134788222914
"JUMBO BAG PINK POLKADOT","22386",2011,2,989,1748.55,1.92272727272727,44,"A",1073,448,836.666666666667,6.89770494312864
"JUMBO BAG PINK POLKADOT","22386",2011,3,2715,4691.07,1.90506666666667,75,"A",989,1073,1592.33333333333,7.90691548867859
"JUMBO BAG PINK POLKADOT","22386",2011,4,532,1068.66,2.06596153846154,52,"A",2715,989,1412,6.27852142416584
"JUMBO BAG PINK POLKADOT","22386",2011,5,1304,2506.72,2.0572,75,"A",532,2715,1517,7.17395831975679
"JUMBO BAG PINK POLKADOT","22386",2011,6,2026,3819.08,2.04333333333333,83,"A",1304,532,1287.33333333333,7.614312146452
"JUMBO BAG PINK POLKADOT","22386",2011,7,1371,2605.98,2.04881578947368,74,"A",2026,1304,1567,7.22402480828583
"JUMBO BAG PINK POLKADOT","22386",2011,8,2096,3964.68,2.04376344086022,91,"A",1371,2026,1831,7.64826303090192
"JUMBO BAG PINK POLKADOT","22386",2011,9,2554,4756.02,2.03173076923077,101,"A",2096,1371,2007,7.8458075026378
"JUMBO BAG PINK POLKADOT","22386",2011,10,3098,5669.84,2.03162790697674,84,"A",2554,2096,2582.66666666667,8.03883475778775
"JUMBO BAG PINK POLKADOT","22386",2011,11,1513,2904.39,2.07368421052632,92,"A",3098,2554,2388.33333333333,7.32251043399739
"JUMBO BAG PINK POLKADOT","22386",2011,12,429,802.42,2.04133333333333,15,"A",1513,3098,1680,6.06378520868761
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,2,585,1050.75,1.92352941176471,34,"A",750,500,611.666666666667,6.37331978957701
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,3,1653,2861.13,1.91707692307692,65,"A",585,750,996,7.41095187558364
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,4,423,832.94,2.06177777777778,44,"A",1653,585,887,6.04973345523196
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,5,1004,1906.72,2.04631578947368,57,"A",423,1653,1026.66666666667,6.91274282049318
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,6,867,1650.53,2.04045454545455,44,"A",1004,423,764.666666666667,6.76619171466035
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,7,848,1610.14,2.04704545454545,44,"A",867,1004,906.333333333333,6.74405918631135
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,8,956,1839.48,2.06,60,"A",848,867,890.333333333333,6.86380339145295
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,9,754,1465.97,2.08449275362319,68,"A",956,848,852.666666666667,6.62671774924902
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,10,698,1373.99,2.18461538461538,51,"A",754,956,802.666666666667,6.54965074223381
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,11,666,1302.73,2.16316666666667,60,"A",698,754,706,6.50279004591562
"JUMBO BAG PINK VINTAGE PAISLEY","21929",2011,12,184,345.02,2.022,15,"A",666,698,516,5.22035582507833
"JUMBO BAG RED RETROSPOT","85099B",2011,2,2971,5191.05,1.89137931034483,87,"A",2625,2056,2550.66666666667,7.99699040583765
"JUMBO BAG RED RETROSPOT","85099B",2011,3,4924,8496.88,1.90466666666667,119,"A",2971,2625,3506.66666666667,8.50207955360619
"JUMBO BAG RED RETROSPOT","85099B",2011,4,2211,4141.78,2.02693181818182,88,"A",4924,2971,3368.66666666667,7.70165236264223
"JUMBO BAG RED RETROSPOT","85099B",2011,5,3470,6585.2,2.03666666666667,135,"A",2211,4924,3535,8.15219801586179
"JUMBO BAG RED RETROSPOT","85099B",2011,6,3529,6628.42,2.033984375,126,"A",3470,2211,3070,8.16905314992734
"JUMBO BAG RED RETROSPOT","85099B",2011,7,2970,5654.6,2.04515384615385,130,"A",3529,3470,3323,7.99665387546261
"JUMBO BAG RED RETROSPOT","85099B",2011,8,5178,9697.44,2.03420382165605,155,"A",2970,3529,3892.33333333333,8.55236726642389
"JUMBO BAG RED RETROSPOT","85099B",2011,9,4175,7987.85,2.05481081081081,183,"A",5178,2970,4107.66666666667,8.33710912956247
"JUMBO BAG RED RETROSPOT","85099B",2011,10,5237,9763.06,2.06821428571429,163,"A",4175,5178,4863.33333333333,8.56369502506766
"JUMBO BAG RED RETROSPOT","85099B",2011,11,5677,10711.91,2.07431279620853,210,"A",5237,4175,5029.66666666667,8.64435433703292
